Inntekt/Utgift	Kategori L1	Kategori L2	Kategori L3	Kategori L4	Enhet	Kapitel	Postnr	Linje	Beløp
Utgift	Fastland	Barne- og familiedepartementet	Familie og oppvekst	Tiltak mot vold og overgrep	Familievern	842	21	Spesielle driftsutgifter, kan overføres	-25316000
Utgift	Fastland	Barne- og familiedepartementet	Familie og oppvekst	Tiltak mot vold og overgrep	Familievern	842	70	Tilskudd til kirkens familieverntjeneste mv., kan nyttes under post 1	-275477000
Utgift	Fastland	Barne- og familiedepartementet	Familie og oppvekst	Tiltak mot vold og overgrep	Adopsjonsstøtte	843	70	Tilskudd til foreldre som adopterer barn fra utlandet, overslagsbevilgning	-6228000
Utgift	Fastland	Barne- og familiedepartementet	Familie og oppvekst	Tiltak mot vold og overgrep	Kontantstøtte	844	70	Tilskudd, overslagsbevilgning	-719100000
Utgift	Fastland	Barne- og familiedepartementet	Familie og oppvekst	Tiltak mot vold og overgrep	Barnetrygd	845	70	Tilskudd, overslagsbevilgning	-26900000000
Utgift	Fastland	Barne- og familiedepartementet	Familie og oppvekst	Tiltak mot vold og overgrep	Familie- og oppveksttiltak	846	21	Spesielle driftsutgifter, kan overføres, kan nyttes under post 62 og post 71	-45857000
Utgift	Fastland	Barne- og familiedepartementet	Familie og oppvekst	Tiltak mot vold og overgrep	Familie- og oppveksttiltak	846	22	Forskning	-8493000
Utgift	Fastland	Barne- og familiedepartementet	Familie og oppvekst	Tiltak mot vold og overgrep	Familie- og oppveksttiltak	846	61	Tilskudd til inkludering av barn og unge, kan nyttes under post 71	-758299000
Utgift	Fastland	Barne- og familiedepartementet	Familie og oppvekst	Tiltak mot vold og overgrep	Familie- og oppveksttiltak	846	62	Utvikling i kommunene	-79547000
Utgift	Fastland	Barne- og familiedepartementet	Familie og oppvekst	Tiltak mot vold og overgrep	Familie- og oppveksttiltak	846	70	Barne- og ungdomsorganisasjoner	-209420000
Utgift	Fastland	Barne- og familiedepartementet	Familie og oppvekst	Tiltak mot vold og overgrep	Familie- og oppveksttiltak	846	71	Utviklings- og opplysningsarbeid mv., kan nyttes under post 21 og post 62	-12364000
Utgift	Fastland	Barne- og familiedepartementet	Familie og oppvekst	Tiltak mot vold og overgrep	Familie- og oppveksttiltak	846	79	Tilskudd til internasjonalt ungdomssamarbeid mv.	-12362000
Utgift	Fastland	Barne- og familiedepartementet	Familie og oppvekst	Tiltak mot vold og overgrep	EUs ungdomsprogram	847	1	Driftsutgifter, kan overføres	-17450000
Utgift	Fastland	Barne- og familiedepartementet	Familie og oppvekst	Tiltak mot vold og overgrep	Barneombudet	848	1	Driftsutgifter	-25040000
Utgift	Fastland	Barne- og familiedepartementet	Barnevernet	Barneverns- og helsenemndene	Barneverns- og helsenemndene	853	1	Driftsutgifter	-264464000
Utgift	Fastland	Barne- og familiedepartementet	Barnevernet	Barneverns- og helsenemndene	Tiltak i barne- og ungdomsvernet	854	21	Spesielle driftsutgifter	-55765000
Utgift	Fastland	Barne- og familiedepartementet	Barnevernet	Barneverns- og helsenemndene	Tiltak i barne- og ungdomsvernet	854	22	Barnesakkyndig kommisjon	-13855000
Utgift	Fastland	Barne- og familiedepartementet	Barnevernet	Barneverns- og helsenemndene	Tiltak i barne- og ungdomsvernet	854	23	Kompetansehevingstiltak i barnevernet, kan nyttes under post 72	-81617000
Utgift	Fastland	Barne- og familiedepartementet	Barnevernet	Barneverns- og helsenemndene	Tiltak i barne- og ungdomsvernet	854	45	Større utstyrsanskaffelser og vedlikehold, kan overføres	-30261000
Utgift	Fastland	Barne- og familiedepartementet	Barnevernet	Barneverns- og helsenemndene	Tiltak i barne- og ungdomsvernet	854	61	Utvikling i kommunene, kan nyttes under post 72	-152882000
Utgift	Fastland	Barne- og familiedepartementet	Barnevernet	Barneverns- og helsenemndene	Tiltak i barne- og ungdomsvernet	854	62	Tilskudd til barnevernsfaglig videreutdanning, kan nyttes under post 23	-30370000
Utgift	Fastland	Barne- og familiedepartementet	Barnevernet	Barneverns- og helsenemndene	Tiltak i barne- og ungdomsvernet	854	71	Utvikling og opplysningsarbeid mv.	-42476000
Utgift	Fastland	Barne- og familiedepartementet	Barnevernet	Barneverns- og helsenemndene	Tiltak i barne- og ungdomsvernet	854	72	Tilskudd til forskning og kompetanseutvikling i barnevernet, kan overføres, kan nyttes under post 23	-139525000
Utgift	Fastland	Barne- og familiedepartementet	Barnevernet	Barneverns- og helsenemndene	Statlig forvaltning av barnevernet	855	1	Driftsutgifter, kan nyttes under post 22	-4887294000
Utgift	Fastland	Barne- og familiedepartementet	Barnevernet	Barneverns- og helsenemndene	Statlig forvaltning av barnevernet	855	21	Spesielle driftsutgifter, kan overføres	-34916000
Utgift	Fastland	Barne- og familiedepartementet	Barnevernet	Barneverns- og helsenemndene	Statlig forvaltning av barnevernet	855	22	Kjøp av private barnevernstjenester, kan nyttes under post 1	-4145778000
Utgift	Fastland	Barne- og familiedepartementet	Barnevernet	Barneverns- og helsenemndene	Barnevernets omsorgssenter for enslige, mindreårige asylsøkere	856	1	Driftsutgifter, kan nyttes under post 22	-175395000
Utgift	Fastland	Barne- og familiedepartementet	Barnevernet	Barneverns- og helsenemndene	Barnevernets omsorgssenter for enslige, mindreårige asylsøkere	856	22	Kjøp av plasser i private omsorgssentre, kan nyttes under post 1	-392169000
Utgift	Fastland	Barne- og familiedepartementet	Barnevernet	Barneverns- og helsenemndene	Barne-, ungdoms- og familiedirektoratet og fellesfunksjoner i Barne-, ungdoms- og familieetaten	858	1	Driftsutgifter	-674015000
Utgift	Fastland	Barne- og familiedepartementet	Barnevernet	Barneverns- og helsenemndene	Barne-, ungdoms- og familiedirektoratet og fellesfunksjoner i Barne-, ungdoms- og familieetaten	858	21	Spesielle driftsutgifter	-22676000
Utgift	Fastland	Barne- og familiedepartementet	Forbrukerpolitikk	Forbrukerrådet	Forbrukerrådet	860	50	Basisbevilgning	-95553000
Utgift	Fastland	Barne- og familiedepartementet	Forbrukerpolitikk	Forbrukerrådet	Forbrukerrådet	860	51	Markedsportaler	-33423000
Utgift	Fastland	Barne- og familiedepartementet	Forbrukerpolitikk	Forbrukerrådet	Stiftelsen Miljømerking i Norge	862	70	Driftstilskudd	-17210000
Utgift	Fastland	Barne- og familiedepartementet	Forbrukerpolitikk	Forbrukerrådet	Forbrukerpolitiske tiltak	865	21	Spesielle driftsutgifter, kan overføres, kan nyttes under post 50	-3248000
Utgift	Fastland	Barne- og familiedepartementet	Forbrukerpolitikk	Forbrukerrådet	Forbrukerpolitiske tiltak	865	50	Forskning og undervisning, kan nyttes under post 21	-8866000
Utgift	Fastland	Barne- og familiedepartementet	Forbrukerpolitikk	Forbrukerrådet	Forbrukerpolitiske tiltak	865	70	Tilskudd, kan nyttes under post 21	-1910000
Utgift	Fastland	Barne- og familiedepartementet	Forbrukerpolitikk	Forbrukerrådet	Forbrukerpolitiske tiltak	865	79	EUs rammeprogram for forbrukerpolitikk, kan overføres	-7834000
Utgift	Fastland	Barne- og familiedepartementet	Forbrukerpolitikk	Forbrukerrådet	Forbrukertilsynet	868	1	Driftsutgifter	-141212000
Utgift	Fastland	Barne- og familiedepartementet	Den norske kirke og andre tros- og livssynssamfunn	Den norske kirke	Den norske kirke	880	70	Rammetilskudd til Den norske kirke	-2663556000
Utgift	Fastland	Barne- og familiedepartementet	Den norske kirke og andre tros- og livssynssamfunn	Den norske kirke	Den norske kirke	880	71	Tilskudd til Sjømannskirken - Norsk kirke i utlandet	-124708000
Utgift	Fastland	Barne- og familiedepartementet	Den norske kirke og andre tros- og livssynssamfunn	Den norske kirke	Tilskudd til trossamfunn m.m.	881	21	Spesielle driftsutgifter	-7388000
Utgift	Fastland	Barne- og familiedepartementet	Den norske kirke og andre tros- og livssynssamfunn	Den norske kirke	Tilskudd til trossamfunn m.m.	881	70	Tilskudd til tros- og livssynssamfunn, overslagsbevilgning	-1223176000
Utgift	Fastland	Barne- og familiedepartementet	Den norske kirke og andre tros- og livssynssamfunn	Den norske kirke	Tilskudd til trossamfunn m.m.	881	77	Nasjonaljubileet 2030	-8687000
Utgift	Fastland	Barne- og familiedepartementet	Den norske kirke og andre tros- og livssynssamfunn	Den norske kirke	Tilskudd til trossamfunn m.m.	881	78	Ymse faste tiltak	-18436000
Utgift	Fastland	Barne- og familiedepartementet	Den norske kirke og andre tros- og livssynssamfunn	Den norske kirke	Kirkebygg og gravplasser	882	60	Rentekompensasjon - kirkebygg	-108600000
Utgift	Fastland	Barne- og familiedepartementet	Den norske kirke og andre tros- og livssynssamfunn	Den norske kirke	Kirkebygg og gravplasser	882	70	Tilskudd til sentrale tiltak for kirkebygg og gravplasser	-14871000
Utgift	Fastland	Barne- og familiedepartementet	Den norske kirke og andre tros- og livssynssamfunn	Den norske kirke	Kirkebevaringsfondet	883	1	Driftsutgifter	-16077000
Utgift	Fastland	Barne- og familiedepartementet	Den norske kirke og andre tros- og livssynssamfunn	Den norske kirke	Kirkebevaringsfondet	883	60	Tilskudd til kulturhistorisk verdifulle kirkebygg, kan overføres	-300000000
Utgift	Fastland	Barne- og familiedepartementet	Den norske kirke og andre tros- og livssynssamfunn	Den norske kirke	Kirkebevaringsfondet	883	70	Driftstilskudd bevaringsstrategi	-5190000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Nærings- og fiskeridepartementet	900	1	Driftsutgifter	-528060000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Nærings- og fiskeridepartementet	900	21	Spesielle driftsutgifter, kan overføres	-67120000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Nærings- og fiskeridepartementet	900	22	Nukleære utredninger og prosjektledelse, kan overføres	-7328000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Nærings- og fiskeridepartementet	900	23	Spesielle driftsutgifter til administrasjon av statlig garantiordning for lån til små og mellomstore bedrifter	-4150000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Nærings- og fiskeridepartementet	900	25	Drift og forvaltning av kompensasjonsordninger	-11800000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Nærings- og fiskeridepartementet	900	26	Forvaltning av grunneiendom på Svalbard, kan overføres	-10772000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Nærings- og fiskeridepartementet	900	27	Etablering av støtteregister	-14300000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Nærings- og fiskeridepartementet	900	51	Tilskudd til Senter for hav og Arktis	-6100000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Nærings- og fiskeridepartementet	900	70	Tilskudd til internasjonale organisasjoner	-59355000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Nærings- og fiskeridepartementet	900	71	Miljøtiltak Raufoss	-9000000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Nærings- og fiskeridepartementet	900	72	Tilskudd til skipsfartsberedskap	-4200000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Nærings- og fiskeridepartementet	900	73	Tilskudd til entreprenørskapsfremmende aktiviteter for ungdom	-35200000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Nærings- og fiskeridepartementet	900	74	Tilskudd til Visit Svalbard AS	-3600000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Nærings- og fiskeridepartementet	900	75	Tilskudd til særskilte prosjekter, kan overføres	-21310000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Nærings- og fiskeridepartementet	900	76	Tilskudd til Standard Norge	-48800000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Nærings- og fiskeridepartementet	900	77	Tilskudd til tiltak for økt sjømatkonsum, kan overføres	-3420000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Nærings- og fiskeridepartementet	900	81	Tilskudd til Leverandørutviklingsprogrammet	-10300000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Justervesenet	902	1	Driftsutgifter	-148770000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Justervesenet	902	21	Spesielle driftsutgifter	-109000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Justervesenet	902	45	Større utstyrsanskaffelser og vedlikehold, kan overføres	-11000000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Norsk akkreditering	903	1	Driftsutgifter	-74340000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Brønnøysundregistrene	904	1	Driftsutgifter	-546350000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Brønnøysundregistrene	904	21	Spesielle driftsutgifter, kan overføres	-74500000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Brønnøysundregistrene	904	45	Større utstyrsanskaffelser og vedlikehold, kan overføres	-222100000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Norges geologiske undersøkelse	905	1	Driftsutgifter	-229470000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Norges geologiske undersøkelse	905	21	Spesielle driftsutgifter, kan overføres	-81000000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Direktoratet for mineralforvaltning med Bergmesteren for Svalbard	906	1	Driftsutgifter	-71950000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Direktoratet for mineralforvaltning med Bergmesteren for Svalbard	906	30	Sikrings- og miljøtiltak, kan overføres	-12500000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Direktoratet for mineralforvaltning med Bergmesteren for Svalbard	906	31	Miljøtiltak Løkken, kan overføres	-15200000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Direktoratet for mineralforvaltning med Bergmesteren for Svalbard	906	32	Miljøtiltak Folldal, kan overføres	-28101000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Norsk nukleær dekommisjonering	907	1	Driftsutgifter	-189400000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Norsk nukleær dekommisjonering	907	21	Spesielle driftsutgifter, kan overføres	-482670000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Norsk nukleær dekommisjonering	907	30	Opprydding Søve, kan overføres	-51000000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Norsk nukleær dekommisjonering	907	60	Tilskudd til kommuner	-5600000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Norsk nukleær dekommisjonering	907	70	Tilskudd til organisasjoner	-1661000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Institutt for energiteknikk	908	70	Tilskudd til drift av atomanlegg, kan nyttes under kap. 907, post 1	-466180000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Institutt for energiteknikk	908	71	Tilskudd til sikring av atomanlegg	-51131000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Institutt for energiteknikk	908	72	Lån til flytting av laboratorier og infrastruktur	-65000000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Tiltak for sysselsetting av sjøfolk	909	73	Tilskudd til sysselsetting av sjøfolk, overslagsbevilgning	-2459000000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Sjøfartsdirektoratet	910	1	Driftsutgifter	-503640000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Konkurransetilsynet	911	1	Driftsutgifter	-141860000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Konkurransetilsynet	911	70	Tilskudd til konkurransefaglig forskning, kan overføres	-2200000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Klagenemndssekretariatet	912	1	Driftsutgifter	-39150000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Dagligvaretilsynet	913	1	Driftsutgifter	-10450000
Utgift	Fastland	Nærings- og fiskeridepartementet	Forvaltning og rammebetingelser	Nærings- og fiskeridepartementet	Regelrådet	915	1	Driftsutgifter	-12300000
